utc_time,network,seconds_on_screen,program,text
2021-09-24 01:29:00,MSNBCW,26,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/1740,SELECT SUBCMTE ON CORONAVIRUS OBTAINS EMAILS FROM DR STEVEN HATFILL
2021-09-24 01:30:00,MSNBCW,23,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/1800,FMR TRUMP OFFICIALS SUBPOENAED BY JAN 6 CMTE.
2021-09-24 01:39:00,MSNBCW,8,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/2340,PA REPUBLICANS PURSUE AZSTYLE ELECTION AUDIT
2021-09-24 01:41:00,MSNBCW,28,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/2460,PA REPUBLICANS PURSUE AZSTYLE ELECTION AUDIT
2021-09-24 01:43:00,MSNBCW,48,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/2580,DEM PA SENATORS PA ATTY GEN FILE LAWSUIT TO STOP SUBPOENAS IN AUDIT EFFORTS
2021-09-24 01:51:00,MSNBCW,11,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/3060,PROPUTIN PARTY WINS MAJORITY IN PARLIAMENTARY ELECTION
2021-09-24 01:52:00,MSNBCW,35,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/3120,PROPUTIN PARTY WINS MAJORITY IN PARLIAMENTARY ELECTION
2021-09-24 01:53:00,MSNBCW,29,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/3180,GOOGLE PULLS APP CREATED BY ALLIES OF RUSSIAN OPPOSITION LEADER AHEAD OF ELECTION
2021-09-24 01:54:00,MSNBCW,59,MSNBCW_20210924_010000_The_Rachel_Maddow_Show/start/3240,GOOGLE EMPLOYEES UPSET BY COMPANYS DECISION TO PULL APP CREATED BY RUSSIAN OPPOSITION
2021-09-24 04:15:00,MSNBCW,13,MSNBCW_20210924_040000_The_Rachel_Maddow_Show/start/900,SELECT SUBCMTE ON CORONAVIRUS OBTAINS EMAILS FROM DR STEVEN HATFILL
2021-09-24 04:26:00,MSNBCW,51,MSNBCW_20210924_040000_The_Rachel_Maddow_Show/start/1560,SELECT SUBCMTE ON CORONAVIRUS CONTINUES TO INVESTIGATE HANDLING OF PANDEMIC BY TRUMP ADMIN
2021-09-24 04:28:00,MSNBCW,20,MSNBCW_20210924_040000_The_Rachel_Maddow_Show/start/1680,SELECT SUBCMTE ON CORONAVIRUS OBTAINS EMAILS FROM DR STEVEN HATFILL
2021-09-24 04:29:00,MSNBCW,40,MSNBCW_20210924_040000_The_Rachel_Maddow_Show/start/1740,SELECT SUBCMTE ON CORONAVIRUS OBTAINS EMAILS FROM DR STEVEN HATFILL
2021-09-24 04:30:00,MSNBCW,23,MSNBCW_20210924_040000_The_Rachel_Maddow_Show/start/1800,JAN 6 CMTE SUBPOENAS TRUMP ASSOCIATES
2021-09-24 04:41:00,MSNBCW,35,MSNBCW_20210924_040000_The_Rachel_Maddow_Show/start/2460,PA REPUBLICANS PURSUE AZSTYLE ELECTION AUDIT
2021-09-24 04:43:00,MSNBCW,41,MSNBCW_20210924_040000_The_Rachel_Maddow_Show/start/2580,DEM PA SENATORS PA ATTY GEN FILE LAWSUIT TO STOP SUBPOENAS IN AUDIT EFFORTS
2021-09-24 04:52:00,MSNBCW,31,MSNBCW_20210924_040000_The_Rachel_Maddow_Show/start/3120,I GOOGLE PULLS APP CREATED BY ALLIES OF RUSSIAN OPPOSITION LEADER AHEAD OF ELECTION
2021-09-24 04:54:00,MSNBCW,57,MSNBCW_20210924_040000_The_Rachel_Maddow_Show/start/3240,GOOGLE EMPLOYEES UPSET BY COMPANYS DECISION TO PULL APP CREATED BY RUSSIAN OPPOSITION
2021-09-24 08:15:00,MSNBCW,52,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/900,SELECT SUBCOMMITTEE ON CORONAVIRUS OBTAINS EMAILS FROM DR STEVEN HATFILL
2021-09-24 08:25:00,MSNBCW,26,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/1500,SELECT SUBCMTE ON CORONAVIRUS CONTINUES TO INVESTIGATE HANDLING OF PANDEMIC BY TRUMP ADMIN
2021-09-24 08:27:00,MSNBCW,16,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/1620,EMAILS SHOW DR HATFILL WAS CONSIDERED FOR ROLE IN TRUMP WHITE HOUSE DURING HEIGHT OF PANDEMIC
2021-09-24 08:29:00,MSNBCW,50,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/1740,SELECT SUBCMTE ON CORONAVIRUS OBTAINS EMAILS FROM DR STEVEN HATFILL
2021-09-24 08:30:00,MSNBCW,42,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/1800,FMR TRUMP OFFICIALS SUBPOENAED BY JAN 6 CMTE
2021-09-24 08:31:00,MSNBCW,37,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/1860,FMR TRUMP OFFICIALS SUBPOENAED BY JAN 6 CMTE
2021-09-24 08:39:00,MSNBCW,18,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/2340,PA REPUBLICANS PURSUE AZSTYLE ELECTION AUDIT
2021-09-24 08:41:00,MSNBCW,40,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/2460,REPUBLICANS ATTEMPT TO DISCREDIT 2020 ELECTION THROUGH AUDIT EFFORTS
2021-09-24 08:51:00,MSNBCW,21,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/3060,PROPUTIN PARTY WINS MAJORITY IN PARLIAMENTARY ELECTION
2021-09-24 08:53:00,MSNBCW,25,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/3180,GOOGLE EMPLOYEES UPSET BY COMPANYS DECISION TO PULL APP CREATED BY RUSSIAN OPPOSITION
2021-09-24 09:00:00,MSNBCW,13,MSNBCW_20210924_080000_The_Rachel_Maddow_Show/start/3600,WHAT WAS TRUMP DOING ON JANUARY 6
2021-09-25 01:08:00,MSNBCW,10,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/480,RESULTS OF MONTHSLONG AUDIT ORDERED BY GOP LAWMAKERS IN ARIZONA RELEASED TODAY
2021-09-25 01:09:00,MSNBCW,24,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/540,RESULTS OF MONTHSLONG AUDIT ORDERED BY GOP LAWMAKERS IN ARIZONA RELEASED TODAY
2021-09-25 01:10:00,MSNBCW,32,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/600,RESULTS OF GOPORDERED ARIZONA ELECTION AUDIT CONFIRM BIDEN WON ELECTION IN STATE
2021-09-25 01:25:00,MSNBCW,62,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/1500,GOPORDERED ELECTION AUDIT FINDS BIDEN WON MORE VOTES IN ARIZONA THAN OFFICIALLY CERTIFIED
2021-09-25 01:26:00,MSNBCW,44,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/1560,O FMR REPUBLICAN STRATEGIST.
2021-09-25 01:27:00,MSNBCW,50,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/1620,RESULTS OF GOPORDERED ARIZONA ELECTION AUDIT CONFIRM BIDEN WON ELECTION IN STATE
2021-09-25 01:28:00,MSNBCW,44,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/1680,DEM AZ SENATE MINORITY LEADER ARIZONAS ELECTIONS ARE SAFE AND SECURE
2021-09-25 01:29:00,MSNBCW,37,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/1740,DEM AZ SENATE MINORITY LEADER ARIZONAS ELECTIONS ARE SAFE AND SECURE
2021-09-25 01:39:00,MSNBCW,29,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/2340,GOPORDERED ELECTION AUDIT FINDS BIDEN WON MORE VOTES IN ARIZONA THAN OFFICIALLY CERTIFIED
2021-09-25 01:42:00,MSNBCW,48,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/2520,DEM AZ SENATE MINORITY LEADER ARIZONAS ELECTIONS ARE SAFE AND SECURE
2021-09-25 01:49:00,MSNBCW,18,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/2940,TEXAS TO AUDIT ELECTION RESULTS IN 4 MAJOR COUNTIES
2021-09-25 01:51:00,MSNBCW,45,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/3060,TEXAS TO AUDIT ELECTION RESULTS IN 4 MAJOR COUNTIES
2021-09-25 01:52:00,MSNBCW,21,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/3120,AUDIT EFFORTS LAUNCHED IN HOUSTON DALLAS TARRANT COLLIN COUNTIES IN TX
2021-09-25 01:54:00,MSNBCW,47,MSNBCW_20210925_010000_The_Rachel_Maddow_Show/start/3240,TX TO HOLD AUDIT OF 2020 ELECTION RESULTS DESPITE TRUMP WINNING THE STATE
2021-09-25 04:06:00,MSNBCW,23,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/360,TRUMP LAWYERS PUSH BASELESS CLAIMS OF VOTER FRAUD
2021-09-25 04:08:00,MSNBCW,5,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/480,PROTRUMP LAWYERS WHO CHALLENGED ELECTION RESULTS SANCTIONED BY FEDERAL JUDGE IN MI
2021-09-25 04:24:00,MSNBCW,42,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/1440,GOPORDERED ELECTION AUDIT FINDS BIDEN WON MORE VOTES IN ARIZONA THAN OFFICIALLY CERTIFIED
2021-09-25 04:26:00,MSNBCW,48,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/1560,RESULTS OF GOPORDERED ARIZONA ELECTION AUDIT CONFIRM BIDEN WON ELECTION IN STATE
2021-09-25 04:27:00,MSNBCW,39,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/1620,RESULTS OF GOPORDERED ARIZONA ELECTION AUDIT CONFIRM BIDEN WON ELECTION IN STATE
2021-09-25 04:28:00,MSNBCW,53,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/1680,DEM AZ SENATE MINORITY LEADER ARIZONAS ELECTIONS ARE SAFE AND SECURE
2021-09-25 04:29:00,MSNBCW,35,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/1740,ARIZONA GOPORDERED ELECTION AUDIT RESULTS SHOW BIDEN WON THE STATE IN 2020
2021-09-25 04:32:00,MSNBCW,4,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/1920,MEDICINES WITH NASAL DECONGESTANT MAY RAISE BLOOD PRESSURE BUT CORICIDIN IS DECONGESTANT
2021-09-25 04:38:00,MSNBCW,42,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/2280,ARIZONA GOPORDERED ELECTION AUDIT RESULTS SHOW BIDEN WON THE STATE IN 2020
2021-09-25 04:39:00,MSNBCW,53,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/2340,GOPORDERED ELECTION AUDIT FINDS BIDEN WON MORE VOTES IN ARIZONA THAN OFFICIALLY CERTIFIED
2021-09-25 04:41:00,MSNBCW,24,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/2460,DEM AZ SENATE MINORITY LEADER ARIZONAS ELECTIONS ARE SAFE AND SECURE
2021-09-25 04:42:00,MSNBCW,30,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/2520,DEM AZ SENATE MINORITY LEADER ARIZONAS ELECTIONS ARE SAFE AND SECURE
2021-09-25 04:48:00,MSNBCW,9,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/2880,TEXAS TO AUDIT ELECTION RESULTS IN 4 MAJOR COUNTIES
2021-09-25 04:49:00,MSNBCW,24,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/2940,JUDGE HIDALGO PLAYING POLITICS WITH THE INTEGRITY OF ELECTIONS THREATENS OUR DEMOCRACY
2021-09-25 04:50:00,MSNBCW,29,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/3000,TEXAS TO AUDIT ELECTION RESULTS IN 4 MAJOR COUNTIES
2021-09-25 04:51:00,MSNBCW,45,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/3060,AUDIT EFFORTS LAUNCHED IN HOUSTON DALLAS TARRANT COLLIN COUNTIES IN TX
2021-09-25 04:52:00,MSNBCW,41,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/3120,TX SEC’Y OF STATE OFFICE LAUNCHES FORENSIC AUDIT OF 2020 ELECTION
2021-09-25 04:53:00,MSNBCW,22,MSNBCW_20210925_040000_The_Rachel_Maddow_Show/start/3180,TX SECY OF STATE OFFICE LAUNCHES I FORENSIC AUDIT OF 2020 ELECTION
2021-09-28 01:19:00,MSNBCW,36,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/1140,HOUSE EXPECTED TO VOTE ON INFRASTRUCTURE BILL THURSDAY
2021-09-28 01:21:00,MSNBCW,48,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/1260,PELOSI COMMITS TO HOLDING VOTE ON BIPARTISAN INFRASTRUCTURE BILL THIS WEEK
2021-09-28 01:22:00,MSNBCW,22,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/1320,HOUSE EXPECTED TO VOTE ON 1 TRILLION BIPARTISAN INFRASTRUCTURE PLAN ON THURSDAY
2021-09-28 01:23:00,MSNBCW,51,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/1380,HOUSE EXPECTED TO VOTE ON 1 TRILLION BIPARTISAN INFRASTRUCTURE PLAN ON THURSDAY
2021-09-28 01:24:00,MSNBCW,47,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/1440,HOUSE VOTE ON BIPARTISAN INFRASTRUCTURE BILL DELAYED UNTIL THURSDAY
2021-09-28 01:26:00,MSNBCW,23,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/1560,HOUSE EXPECTED TO VOTE ON INFRASTRUCTURE BILL THURSDAY
2021-09-28 01:32:00,MSNBCW,30,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/1920,SENATE REPUBLICANS BLOCK BILL TO FUND THE GOVERNMENT
2021-09-28 01:33:00,MSNBCW,31,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/1980,SEN TESTER ON GOP SENATORS BLOCKING GOVT FUNDING THIS IS JUST A RIDICULOUS EXERCISE
2021-09-28 01:34:00,MSNBCW,37,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/2040,THURSDAY DEADLINE FOR CONGRESS TO FUND FEDERAL GOVT
2021-09-28 01:35:00,MSNBCW,51,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/2100,ZERO REPUBLICANS VOTE TO KEEP GOVERNMENT FUNDED
2021-09-28 01:36:00,MSNBCW,40,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/2160,SENATE REPUBLICANS BLOCK BILL TO AVERT GOVERNMENT SHUTDOWN TO EXTEND DEBT LIMIT
2021-09-28 01:37:00,MSNBCW,29,MSNBCW_20210928_010000_The_Rachel_Maddow_Show/start/2220,SEN TESTER ON GOP SENATORS BLOCKING GOVT FUNDING THIS IS JUST A RIDICULOUS EXERCISE
2021-09-28 04:01:00,MSNBCW,26,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/60,JAN 2007 NANCY PELOSI ELECTED SPEAKER OF THE HOUSE
2021-09-28 04:19:00,MSNBCW,18,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/1140,SENATE REPUBLICANS BLOCK BILL TO FUND THE GOVERNMENT
2021-09-28 04:21:00,MSNBCW,25,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/1260,PELOSI COMMITS TO HOLDING VOTE ON BIPARTISAN INFRASTRUCTURE BILL THIS WEEK
2021-09-28 04:22:00,MSNBCW,25,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/1320,PELOSI COMMITS TO HOLDING VOTE ON BIPARTISAN INFRASTRUCTURE BILL THIS WEEK
2021-09-28 04:23:00,MSNBCW,55,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/1380,HOUSE EXPECTED TO VOTE ON 1 TRILLION BIPARTISAN INFRASTRUCTURE PLAN ON THURSDAY
2021-09-28 04:24:00,MSNBCW,20,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/1440,HOUSE VOTE ON BIPARTISAN INFRASTRUCTURE BILL DELAYED UNTIL THURSDAY
2021-09-28 04:26:00,MSNBCW,30,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/1560,HOUSE VOTE ON BIPARTISAN INFRASTRUCTURE BILL DELAYED UNTIL THURSDAY
2021-09-28 04:33:00,MSNBCW,24,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/1980,SENATE REPUBLICANS VOTE TO DEFAULT ON GOVT DEBT
2021-09-28 04:34:00,MSNBCW,34,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/2040,SEN TESTER ON GOP SENATORS BLOCKING GOVT FUNDING THIS IS JUST A RIDICULOUS EXERCISE
2021-09-28 04:35:00,MSNBCW,26,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/2100,ZERO REPUBLICANS VOTE TO KEEP GOVERNMENT FUNDED
2021-09-28 04:36:00,MSNBCW,47,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/2160,ZERO REPUBLICANS VOTE TO KEEP GOVERNMENT FUNDED
2021-09-28 04:37:00,MSNBCW,45,MSNBCW_20210928_040000_The_Rachel_Maddow_Show/start/2220,SENATE REPUBLICANS BLOCK BILL TO AVERT GOVT SHUTDOWN TO EXTEND DEBT LIMIT
2021-09-28 08:01:00,MSNBCW,20,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/60,JAN 2011 JOHN BOEHNER TAKES OVER AS SPEAKER I AFTER REPUBLICAN ELECTORAL VICTORIES IN 2010
2021-09-28 08:04:00,MSNBCW,6,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/240,2015 PAUL RYAN TAKES OVER AS SPEAKER OF THE HOUSE AFTER JOHN BOEHNER RESIGNS FROM CONGRESS
2021-09-28 08:16:00,MSNBCW,11,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/960,HOUSE VOTE ON BIPARTISAN INFRASTRUCTURE BILL DELAYED UNTIL THURSDAY
2021-09-28 08:19:00,MSNBCW,44,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/1140,HOUSE EXPECTED TO VOTE ON INFRASTRUCTURE BILL THURSDAY
2021-09-28 08:20:00,MSNBCW,39,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/1200,HOUSE EXPECTED TO VOTE ON INFRASTRUCTURE BILL THURSDAY
2021-09-28 08:22:00,MSNBCW,31,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/1320,HOUSE EXPECTED TO VOTE ON 1 TRILLION BIPARTISAN INFRASTRUCTURE PLAN ON THURSDAY
2021-09-28 08:23:00,MSNBCW,42,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/1380,HOUSE EXPECTED TO VOTE ON 1 TRILLION BIPARTISAN INFRASTRUCTURE PLAN ON THURSDAY
2021-09-28 08:25:00,MSNBCW,54,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/1500,HOUSE VOTE ON BIPARTISAN INFRASTRUCTURE BILL DELAYED UNTIL THURSDAY
2021-09-28 08:26:00,MSNBCW,23,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/1560,HOUSE EXPECTED TO VOTE ON INFRASTRUCTURE BILL THURSDAY
2021-09-28 08:32:00,MSNBCW,23,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/1920,SENATE REPUBLICANS VOTE TO DEFAULT ON GOVT DEBT
2021-09-28 08:35:00,MSNBCW,62,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/2100,ZERO REPUBLICANS VOTE TO KEEP GOVERNMENT FUNDED
2021-09-28 08:36:00,MSNBCW,50,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/2160,SENATE REPUBLICANS BLOCK BILL TO AVERT GOVT SHUTDOWN TO EXTEND DEBT LIMIT
2021-09-28 08:37:00,MSNBCW,38,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/2220,SEN TESTER ON GOP SENATORS BLOCKING GOVT FUNDING THIS IS JUST A RIDICULOUS EXERCISE
2021-09-28 09:00:00,MSNBCW,17,MSNBCW_20210928_080000_The_Rachel_Maddow_Show/start/3600,HOW TO CONVINCE VACCINE-HESITANT AMERICANS
2021-09-30 01:01:00,MSNBCW,22,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/60,COMING UP REP OCASIOCORTEZ JOINS RACHEL LIVE
2021-09-30 01:02:00,MSNBCW,17,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/120,FUNDING FOR FEDERAL GOVT DUE TO EXPIRE TOMORROW
2021-09-30 01:08:00,MSNBCW,33,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/480,OCT 2020 TRUMP SUPPORTERS SURROUND BIDEN CAMPAIGN BUS IN TEXAS
2021-09-30 01:09:00,MSNBCW,9,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/540,OCT 2020 TRUMP SUPPORTERS HARRASS BIDEN CAMPAIGN BUS ON TEXAS HIGHWAY
2021-09-30 01:11:00,MSNBCW,5,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/660,NOV 2020 HARRIS COUNTY DEM PARTY HEADQUARTERS VANDALIZED RIGHT BEFORE ELECTION
2021-09-30 01:17:00,MSNBCW,13,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/1020,DEMOCRATIC PARTY HEADQUARTERS IN TRAVIS COUNTY TX VANDALIZED IN EARLY MORNING
2021-09-30 01:19:00,MSNBCW,16,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/1140,SUSPECT APPEARS TO THROW MOLOTOV COCKTAIL INTO TRAVIS COUNTY DEM PARTY HEADQUARTERS
2021-09-30 01:22:00,MSNBCW,26,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/1320,FBI TREATING ATTACK ON TRAVIS COUNTY DEM PARTY HEADQUARTERS AS A CREDIBLE THREAT
2021-09-30 01:23:00,MSNBCW,54,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/1380,FBI TREATING ATTACK ON TRAVIS COUNTY DEM PARTY HEADQUARTERS AS A CREDIBLE THREAT
2021-09-30 01:25:00,MSNBCW,20,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/1500,DEMOCRATIC PARTY HEADQUARTERS IN AUSTIN VANDALIZED IN EARLY MORNING
2021-09-30 01:26:00,MSNBCW,15,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/1560,KATIE NARANJO TEIRS COUNTY DEM PARTY
2021-09-30 01:27:00,MSNBCW,32,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/1620,SURVEILLANCE FOOTAGE SHOWS SUSPECT VANDALIZING HEADQUARTERS OF TRAVIS COUNTY DEMOCRATIC PARTY
2021-09-30 01:28:00,MSNBCW,47,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/1680,TRAVIS COUNTY DEM PARTY CHAIR WE WILL NOT BE INTIMIDATED
2021-09-30 01:35:00,MSNBCW,14,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/2100,REP OCASIOCORTEZ IM GOING TO STICK TO THE PLAN OF OUR PARTY TO PRESERVE THE AGENDA OF THE PRESIDENT
2021-09-30 01:37:00,MSNBCW,35,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/2220,HOUSE TO VOTE ON INFRASTRUCTURE BILL TOMORROW
2021-09-30 01:38:00,MSNBCW,31,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/2280,PROGRESSIVE DEMS PUSH FOR INFRASTRUCTURE BILL TO BE LINKED TO RECONCILIATION BILL
2021-09-30 01:39:00,MSNBCW,43,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/2340,PROGRESSIVE DEMS PUSH FOR INFRASTRUCTURE BILL TO BE LINKED TO RECONCILIATION BILL
2021-09-30 01:40:00,MSNBCW,56,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/2400,PROGRESSIVE DEMS PUSH FOR INFRASTRUCTURE BILL TO BE LINKED TO RECONCILIATION BILL
2021-09-30 01:41:00,MSNBCW,52,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/2460,REP OCASIOCORTEZ 96 OF DEMOCRATS AGREE BOTH BILLS NEED TO BE PASSED
2021-09-30 01:42:00,MSNBCW,61,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/2520,REP OCASIOCORTEZ 96 OF DEMOCRATS AGREE BOTH BILLS NEED TO BE PASSED
2021-09-30 01:43:00,MSNBCW,39,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/2580,HOUSE VOTE ON BIPARTISAN INFRASTRUCTURE BILL EXPECTED TOMORROW
2021-09-30 01:49:00,MSNBCW,11,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/2940,YOUTUBE BANS ANTIVACCINE MISINFORMATION
2021-09-30 01:50:00,MSNBCW,33,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/3000,YOUTUBE TO REMOVE VIDEOS PROMOTING MISINFORMATION ABOUT VACCINES
2021-09-30 01:51:00,MSNBCW,38,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/3060,YOUTUBE TO REMOVE VIDEOS PROMOTING MISINFORMATION ABOUT VACCINES
2021-09-30 01:52:00,MSNBCW,40,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/3120,YOUTUBE CRACKS DOWN ON ANTIVACCINE VIDEOS BANS MAJOR ACCOUNTS
2021-09-30 01:53:00,MSNBCW,20,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/3180,YOUTUBE CRACKS DOWN ON ANTIVACCINE VIDEOS BANS MAJOR ACCOUNTS
2021-09-30 01:57:00,MSNBCW,19,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/3420,SENATE TO VOTE TOMORROW TO FUND GOVERNMENT AVOID SHUTDOWN
2021-09-30 01:58:00,MSNBCW,9,MSNBCW_20210930_010000_The_Rachel_Maddow_Show/start/3480,SEN SCHUMER ANNOUNCES DEAL TO AVOID GOVERNMENT SHUTDOWN
2021-10-01 01:01:00,MSNBCW,37,MSNBCW_20211001_010000_The_Rachel_Maddow_Show/start/60,PROTESTERS CALL ON LAWMAKERS TO TAKE ACTION ON RECONCILIATION BUDGET BILL AT BASEBALL GAME
2021-10-01 01:08:00,MSNBCW,29,MSNBCW_20211001_010000_The_Rachel_Maddow_Show/start/480,PELOSI WE ARE PROCEEDING IN A VERY POSITIVE WAY
2021-10-01 01:11:00,MSNBCW,14,MSNBCW_20211001_010000_The_Rachel_Maddow_Show/start/660,REP OCASIOCORTEZ THE PRIORITIES THAT LOBBYISTS LOVE ARE IN THE MUCH SMALLER UNDERFUNDED BILL
2021-10-01 01:13:00,MSNBCW,26,MSNBCW_20211001_010000_The_Rachel_Maddow_Show/start/780,HOUSE SET TO VOTE ON BIPARTISAN INFRASTRUCTURE BILL PROGRESSIVES HOLD OUT FOR VOTE ON LARGER BIDEN AGENDA BILL
2021-10-01 01:15:00,MSNBCW,43,MSNBCW_20211001_010000_The_Rachel_Maddow_Show/start/900,DEMS WORK TO REACH DEAL AHEAD OF INFRASTRUCTURE VOTE
2021-10-01 01:16:00,MSNBCW,57,MSNBCW_20211001_010000_The_Rachel_Maddow_Show/start/960,SENATORS SCRAMBLE TO REACH FRAMEWORK ON BIDEN AGENDA AS HOUSE PREPARES TO VOTE ON BIPARTISAN INFRASTRUCTURE BILL
